"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xdbd6e681ec2198bceec0bd2455f0ce806b32f26fda4db2c719f4566d14eede2c","78556082","1681018471","2023-04-09 05:34:31","0x3f45cca56fcedb196a2c78c9517b1543485ea1c8","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","3,000.609835","$3,004.09","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0xdbd6e681ec2198bceec0bd2455f0ce806b32f26fda4db2c719f4566d14eede2c","78556082","1681018471","2023-04-09 05:34:31","0x15bf5877ce70ef3e6d3abc5c688fa6305af0dbfb","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,550","$2,958.44","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xdbd6e681ec2198bceec0bd2455f0ce806b32f26fda4db2c719f4566d14eede2c","78556082","1681018471","2023-04-09 05:34:31","0x5d11a66f421205798c6e22b07e50a375234b9ee9","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,500.9347","$2,901.51","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xdbd6e681ec2198bceec0bd2455f0ce806b32f26fda4db2c719f4566d14eede2c","78556082","1681018471","2023-04-09 05:34:31","0xecae00863ba72d39f531bf0acfa70fbd6985fa33","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,928.748501","$2,932.88","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x5af583e63694dc599fa38b47256f570499b1bef02d3e90e42e7c9c5ddf4a65a6","78556106","1681018477","2023-04-09 05:34:37","0xdcafccc50defc3f829b10e1004571b2ee6602b83","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,250","$2,610.39","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0x5af583e63694dc599fa38b47256f570499b1bef02d3e90e42e7c9c5ddf4a65a6","78556106","1681018477","2023-04-09 05:34:37","0x09b11cb70131f9f75497a499813d3bccf9006cd4","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,053.800684","$2,056.70","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x5af583e63694dc599fa38b47256f570499b1bef02d3e90e42e7c9c5ddf4a65a6","78556106","1681018477","2023-04-09 05:34:37","0x812406f641a11b1d0c12abe9b23d3f2f2964931b","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","773,987.980500649439589132","$1,824.53","0xb98058640970d8aa7bbce3b067b2d63c14143786","Baby Arbitrum","BARB",""
"0x5af583e63694dc599fa38b47256f570499b1bef02d3e90e42e7c9c5ddf4a65a6","78556106","1681018477","2023-04-09 05:34:37","0xa3807236a0b5b0392cc5691cc26542e6a39f6f76","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,938.432343","$1,941.16","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x5af583e63694dc599fa38b47256f570499b1bef02d3e90e42e7c9c5ddf4a65a6","78556106","1681018477","2023-04-09 05:34:37","0x08034c21ae1f11fcfe124efe35fdfcef3a7b14c5","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,927","$1,929.23","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0x4ca7cc8c070a804e2f9dcf522a859afc66141fab812b32c0b03ac5952c0f20cb","78556131","1681018483","2023-04-09 05:34:43","0x170ffc33576f8d038dc2cfb0d64fcda9e5f57cb2","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,850.36419","$1,852.51","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0x4ca7cc8c070a804e2f9dcf522a859afc66141fab812b32c0b03ac5952c0f20cb","78556131","1681018483","2023-04-09 05:34:43","0x66a99aa1bd0595527db7c8fce9ddaaedb45da236","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","72,884.793427782675566178","N/A","0x2e80259c9071b6176205ff5f5eb6f7ec8361b93f","HashDAO Token","HASH",""
"0x4ca7cc8c070a804e2f9dcf522a859afc66141fab812b32c0b03ac5952c0f20cb","78556131","1681018483","2023-04-09 05:34:43","0xa072b92bedb5cd02e13596aefea9ae0c40e04f87","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,777.974191","$1,780.48","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4ca7cc8c070a804e2f9dcf522a859afc66141fab812b32c0b03ac5952c0f20cb","78556131","1681018483","2023-04-09 05:34:43","0xac244ca4f9f8e70b819d0bc77978ce8f2b9e121f","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,680.17611","$1,682.54","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4ca7cc8c070a804e2f9dcf522a859afc66141fab812b32c0b03ac5952c0f20cb","78556131","1681018483","2023-04-09 05:34:43","0xb792009b879cbca239f9bd8489ac8dc238a55911","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,401.06933926908746763","$1,625.48","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xf10c9b56e0e9965935ead22c29b53c69daf3abe1cd57203a4522b796e3aacbd2","78556154","1681018489","2023-04-09 05:34:49","0xdee0a8bf3e592277b3763e28e60e97233a98ce4a","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,289.078848062046606737","$1,495.55","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xf10c9b56e0e9965935ead22c29b53c69daf3abe1cd57203a4522b796e3aacbd2","78556154","1681018489","2023-04-09 05:34:49","0xdfa74cb7865e238ecec39092ecebb931c7eff79b","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","2,483,355.75454907273966","$1,433.84","0x02150e97271fdc0d6e3a16d9094a0948266f07dd","Hamachi","HAMI",""
"0xf10c9b56e0e9965935ead22c29b53c69daf3abe1cd57203a4522b796e3aacbd2","78556154","1681018489","2023-04-09 05:34:49","0xe839979fff555451da7df6f0382730cefd5c79c4","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,200","$1,392.21","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xf10c9b56e0e9965935ead22c29b53c69daf3abe1cd57203a4522b796e3aacbd2","78556154","1681018489","2023-04-09 05:34:49","0x4db24e856f34485bd5ae33e3885cd2e78f6ad252","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,249.804348","$1,251.57","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x5345d480d0d18869706c0a4776a889cd320a1315a8f134c4af3e654e78ba3f64","78556178","1681018495","2023-04-09 05:34:55","0xbf5e797f6a98938e90968952952582387e0a3f1f","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,200.5","$1,201.89","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0x5345d480d0d18869706c0a4776a889cd320a1315a8f134c4af3e654e78ba3f64","78556178","1681018495","2023-04-09 05:34:55","0xe76ace2d80edbc34418dc7458a5dc9e7ded705b9","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,186","$1,187.67","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x5345d480d0d18869706c0a4776a889cd320a1315a8f134c4af3e654e78ba3f64","78556178","1681018495","2023-04-09 05:34:55","0x2855bfb8ba5f85f41a87a06d0b94f41e4e205931","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,176","$1,177.36","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
